order_id,order_line_id,order_datetime,channel_id,fulfillment_center_id,oms_sku_code,ordered_qty,fulfilled_qty,cancelled_qty,unit_selling_price,order_status
ORD00016226,001,2025-10-30 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00036,7,7,0,51900.0,COMPLETED
ORD00016227,001,2025-10-30 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00036,2,2,0,51900.0,COMPLETED
ORD00016228,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00036,4,4,0,51900.0,COMPLETED
ORD00016370,001,2025-10-30 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00036,2,2,0,51900.0,COMPLETED
ORD00016371,001,2025-10-30 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00036,1,1,0,51900.0,COMPLETED
ORD00016372,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00036,1,1,0,51900.0,COMPLETED
ORD00016516,001,2025-10-30 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00037,1,1,0,23900.0,COMPLETED
ORD00016517,001,2025-10-30 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00037,4,4,0,23900.0,COMPLETED
ORD00016518,001,2025-10-30 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00037,7,7,0,23900.0,COMPLETED
ORD00016671,001,2025-10-30 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00037,9,9,0,23900.0,COMPLETED
ORD00016672,001,2025-10-30 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00037,2,2,0,23900.0,COMPLETED
ORD00016673,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00037,9,9,0,23900.0,COMPLETED
ORD00016820,001,2025-10-30 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00037,2,2,0,23900.0,COMPLETED
ORD00016821,001,2025-10-30 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00037,6,6,0,23900.0,COMPLETED
ORD00016822,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00037,2,2,0,23900.0,COMPLETED
ORD00016956,001,2025-10-30 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00038,3,3,0,9900.0,COMPLETED
ORD00016957,001,2025-10-30 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00038,3,3,0,9900.0,COMPLETED
ORD00017100,001,2025-10-30 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00038,3,3,0,9900.0,COMPLETED
ORD00017101,001,2025-10-30 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00038,6,6,0,9900.0,COMPLETED
ORD00017102,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00038,4,4,0,9900.0,COMPLETED
ORD00017238,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00038,2,2,0,9900.0,COMPLETED
ORD00017239,001,2025-10-30 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00038,1,1,0,9900.0,COMPLETED
ORD00017382,001,2025-10-30 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00039,2,2,0,56900.0,COMPLETED
ORD00017383,001,2025-10-30 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00039,5,5,0,56900.0,COMPLETED
ORD00017384,001,2025-10-30 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00039,10,10,0,56900.0,COMPLETED
ORD00017537,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00039,2,2,0,56900.0,COMPLETED
ORD00017538,001,2025-10-30 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00039,10,9,1,56900.0,PARTIAL
ORD00017689,001,2025-10-30 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00039,21,21,0,56900.0,COMPLETED
ORD00017690,001,2025-10-30 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00039,1,1,0,56900.0,COMPLETED
ORD00017691,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00039,5,5,0,56900.0,COMPLETED
ORD00017825,001,2025-10-30 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00040,3,3,0,46900.0,COMPLETED
ORD00017826,001,2025-10-30 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00040,1,1,0,46900.0,COMPLETED
ORD00017827,001,2025-10-30 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00040,1,1,0,46900.0,COMPLETED
ORD00017969,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00040,1,1,0,46900.0,COMPLETED
ORD00017970,001,2025-10-30 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00040,6,6,0,46900.0,COMPLETED
ORD00018105,001,2025-10-30 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00040,5,5,0,46900.0,COMPLETED
ORD00018106,001,2025-10-30 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00040,4,4,0,46900.0,COMPLETED
ORD00000121,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00001,7,7,0,42900.0,COMPLETED
ORD00000122,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00001,7,0,7,42900.0,CANCELLED
ORD00000270,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00001,9,9,0,42900.0,COMPLETED
ORD00000271,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00001,2,2,0,42900.0,COMPLETED
ORD00000272,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00001,13,13,0,42900.0,COMPLETED
ORD00000425,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00001,2,2,0,42900.0,COMPLETED
ORD00000426,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00001,4,4,0,42900.0,COMPLETED
ORD00000427,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00001,4,4,0,42900.0,COMPLETED
ORD00000574,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00002,4,4,0,47900.0,COMPLETED
ORD00000575,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00002,3,3,0,47900.0,COMPLETED
ORD00000576,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00002,4,4,0,47900.0,COMPLETED
ORD00000728,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00002,9,9,0,47900.0,COMPLETED
ORD00000729,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00002,9,9,0,47900.0,COMPLETED
ORD00000730,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00002,4,4,0,47900.0,COMPLETED
ORD00000883,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00002,6,6,0,47900.0,COMPLETED
ORD00000884,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00002,6,6,0,47900.0,COMPLETED
ORD00000885,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00002,2,2,0,47900.0,COMPLETED
ORD00001036,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00003,10,10,0,48900.0,COMPLETED
ORD00001037,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00003,9,9,0,48900.0,COMPLETED
ORD00001038,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00003,2,2,0,48900.0,COMPLETED
ORD00001192,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00003,8,8,0,48900.0,COMPLETED
ORD00001193,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00003,21,20,1,48900.0,PARTIAL
ORD00001194,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00003,32,31,1,48900.0,PARTIAL
ORD00001348,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00003,10,10,0,48900.0,COMPLETED
ORD00001349,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00003,1,1,0,48900.0,COMPLETED
ORD00001350,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00003,14,13,1,48900.0,PARTIAL
ORD00001504,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00004,3,3,0,12900.0,COMPLETED
ORD00001505,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00004,25,24,1,12900.0,PARTIAL
ORD00001506,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00004,6,6,0,12900.0,COMPLETED
ORD00001660,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00004,27,27,0,12900.0,COMPLETED
ORD00001661,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00004,6,6,0,12900.0,COMPLETED
ORD00001662,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00004,32,31,1,12900.0,PARTIAL
ORD00001816,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00004,3,3,0,12900.0,COMPLETED
ORD00001817,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00004,11,11,0,12900.0,COMPLETED
ORD00001818,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00004,16,16,0,12900.0,COMPLETED
ORD00001972,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00005,9,9,0,31900.0,COMPLETED
ORD00001973,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00005,12,11,1,31900.0,PARTIAL
ORD00002127,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00005,21,21,0,31900.0,COMPLETED
ORD00002128,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00005,25,25,0,31900.0,COMPLETED
ORD00002129,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00005,11,10,1,31900.0,PARTIAL
ORD00002283,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00005,6,6,0,31900.0,COMPLETED
ORD00002284,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00005,12,12,0,31900.0,COMPLETED
ORD00002285,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00005,14,14,0,31900.0,COMPLETED
ORD00002437,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00006,17,17,0,16900.0,COMPLETED
ORD00002438,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00006,28,28,0,16900.0,COMPLETED
ORD00002439,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00006,8,8,0,16900.0,COMPLETED
ORD00002593,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00006,23,23,0,16900.0,COMPLETED
ORD00002594,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00006,54,53,1,16900.0,PARTIAL
ORD00002595,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00006,13,13,0,16900.0,COMPLETED
ORD00002749,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00006,18,18,0,16900.0,COMPLETED
ORD00002750,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00006,3,3,0,16900.0,COMPLETED
ORD00002751,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00006,18,18,0,16900.0,COMPLETED
ORD00002905,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00007,15,14,1,12900.0,PARTIAL
ORD00002906,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00007,4,4,0,12900.0,COMPLETED
ORD00002907,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00007,15,15,0,12900.0,COMPLETED
ORD00003061,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00007,6,6,0,12900.0,COMPLETED
ORD00003062,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00007,19,19,0,12900.0,COMPLETED
ORD00003063,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00007,15,15,0,12900.0,COMPLETED
ORD00003217,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00007,7,7,0,12900.0,COMPLETED
ORD00003218,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00007,2,2,0,12900.0,COMPLETED
ORD00003219,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00007,11,11,0,12900.0,COMPLETED
ORD00003372,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00008,22,21,1,43900.0,PARTIAL
ORD00003373,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00008,4,4,0,43900.0,COMPLETED
ORD00003374,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00008,16,16,0,43900.0,COMPLETED
ORD00003528,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00008,40,39,1,43900.0,PARTIAL
ORD00003529,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00008,31,31,0,43900.0,COMPLETED
ORD00003530,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00008,7,7,0,43900.0,COMPLETED
ORD00003684,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00008,13,13,0,43900.0,COMPLETED
ORD00003685,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00008,25,25,0,43900.0,COMPLETED
ORD00003686,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00008,27,25,2,43900.0,PARTIAL
ORD00003840,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00009,23,23,0,25520.0,COMPLETED
ORD00003841,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00009,13,13,0,25520.0,COMPLETED
ORD00003842,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00009,10,10,0,31900.0,COMPLETED
ORD00003996,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00009,45,45,0,25520.0,COMPLETED
ORD00003997,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00009,23,23,0,25520.0,COMPLETED
ORD00003998,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00009,22,22,0,31900.0,COMPLETED
ORD00004151,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00009,15,14,1,31900.0,PARTIAL
ORD00004152,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00009,18,18,0,25520.0,COMPLETED
ORD00004153,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00009,39,39,0,25520.0,COMPLETED
ORD00004305,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00010,22,22,0,19900.0,COMPLETED
ORD00004306,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00010,16,15,1,19900.0,PARTIAL
ORD00004459,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00010,34,34,0,19900.0,COMPLETED
ORD00004460,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00010,23,23,0,19900.0,COMPLETED
ORD00004461,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00010,14,14,0,19900.0,COMPLETED
ORD00004615,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00010,14,13,1,19900.0,PARTIAL
ORD00004616,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00010,11,9,2,19900.0,PARTIAL
ORD00004617,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00010,8,8,0,19900.0,COMPLETED
ORD00004757,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00011,1,1,0,37900.0,COMPLETED
ORD00004758,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00011,4,4,0,37900.0,COMPLETED
ORD00004904,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00011,3,3,0,37900.0,COMPLETED
ORD00004905,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00011,10,10,0,37900.0,COMPLETED
ORD00004906,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00011,2,0,2,37900.0,CANCELLED
ORD00005054,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00011,4,4,0,37900.0,COMPLETED
ORD00005055,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00011,1,1,0,37900.0,COMPLETED
ORD00005056,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00011,1,1,0,37900.0,COMPLETED
ORD00005205,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00012,11,9,2,27120.0,PARTIAL
ORD00005206,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00012,10,10,0,33900.0,COMPLETED
ORD00005207,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00012,4,4,0,27120.0,COMPLETED
ORD00005360,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00012,26,26,0,33900.0,COMPLETED
ORD00005361,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00012,35,34,1,27120.0,PARTIAL
ORD00005362,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00012,12,7,0,27120.0,PARTIAL
ORD00005516,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00012,7,7,0,27120.0,COMPLETED
ORD00005517,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00012,16,14,2,33900.0,PARTIAL
ORD00005518,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00012,21,20,1,27120.0,PARTIAL
ORD00005667,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00013,5,5,0,49900.0,COMPLETED
ORD00005668,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00013,2,2,0,49900.0,COMPLETED
ORD00005669,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00013,7,7,0,49900.0,COMPLETED
ORD00005821,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00013,1,1,0,49900.0,COMPLETED
ORD00005822,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00013,8,8,0,49900.0,COMPLETED
ORD00005823,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00013,9,9,0,49900.0,COMPLETED
ORD00005975,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00013,6,6,0,49900.0,COMPLETED
ORD00005976,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00013,2,2,0,49900.0,COMPLETED
ORD00005977,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00013,7,7,0,49900.0,COMPLETED
ORD00006118,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00014,2,0,0,52900.0,PARTIAL
ORD00006119,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00014,1,0,1,52900.0,PARTIAL
ORD00006120,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00014,3,0,0,52900.0,PARTIAL
ORD00006269,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00014,5,5,0,52900.0,COMPLETED
ORD00006270,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00014,4,4,0,52900.0,COMPLETED
ORD00006271,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00014,3,3,0,52900.0,COMPLETED
ORD00006413,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00014,5,5,0,52900.0,COMPLETED
ORD00006414,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00014,3,3,0,52900.0,COMPLETED
ORD00006566,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00015,10,1,0,15900.0,PARTIAL
ORD00006567,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00015,6,0,0,15900.0,PARTIAL
ORD00006568,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00015,11,0,0,15900.0,PARTIAL
ORD00006722,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00015,9,9,0,15900.0,COMPLETED
ORD00006723,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00015,43,0,43,15900.0,CANCELLED
ORD00006724,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00015,21,19,2,15900.0,PARTIAL
ORD00006878,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00015,29,29,0,15900.0,COMPLETED
ORD00006879,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00015,14,0,14,15900.0,CANCELLED
ORD00006880,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00015,4,4,0,15900.0,COMPLETED
ORD00007023,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00016,1,1,0,17900.0,COMPLETED
ORD00007024,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00016,2,2,0,17900.0,COMPLETED
ORD00007172,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00016,9,9,0,17900.0,COMPLETED
ORD00007173,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00016,3,3,0,17900.0,COMPLETED
ORD00007174,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00016,1,1,0,17900.0,COMPLETED
ORD00007321,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00016,3,0,3,17900.0,CANCELLED
ORD00007322,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00016,1,1,0,17900.0,COMPLETED
ORD00007323,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00016,2,2,0,17900.0,COMPLETED
ORD00007472,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00017,11,11,0,54900.0,COMPLETED
ORD00007473,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00017,19,18,1,54900.0,PARTIAL
ORD00007627,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00017,8,8,0,54900.0,COMPLETED
ORD00007628,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00017,17,17,0,54900.0,COMPLETED
ORD00007629,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00017,16,16,0,54900.0,COMPLETED
ORD00007781,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00017,6,6,0,54900.0,COMPLETED
ORD00007782,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00017,11,10,1,54900.0,PARTIAL
ORD00007783,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00017,4,2,0,54900.0,PARTIAL
ORD00007932,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00018,6,5,1,24900.0,PARTIAL
ORD00007933,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00018,2,2,0,24900.0,COMPLETED
ORD00007934,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00018,11,10,1,24900.0,PARTIAL
ORD00008088,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00018,5,5,0,24900.0,COMPLETED
ORD00008089,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00018,13,13,0,24900.0,COMPLETED
ORD00008090,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00018,10,10,0,24900.0,COMPLETED
ORD00008244,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00018,9,9,0,24900.0,COMPLETED
ORD00008245,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00018,6,6,0,24900.0,COMPLETED
ORD00008246,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00018,6,6,0,24900.0,COMPLETED
ORD00008392,001,2025-11-06 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00019,10,9,1,27900.0,PARTIAL
ORD00008393,001,2025-11-06 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00019,2,2,0,27900.0,COMPLETED
ORD00008394,001,2025-11-06 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00019,1,1,0,27900.0,COMPLETED
ORD00008546,001,2025-11-06 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00019,17,17,0,27900.0,COMPLETED
ORD00008547,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00019,9,9,0,27900.0,COMPLETED
ORD00008548,001,2025-11-06 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00019,13,12,1,27900.0,PARTIAL
ORD00008702,001,2025-11-06 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00019,9,7,2,27900.0,PARTIAL
ORD00008703,001,2025-11-06 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00019,14,12,2,27900.0,PARTIAL
