receipt_id,receipt_line_id,po_id,po_line_id,receipt_datetime,center_id,wms_sku_code,received_qty,accepted_qty,rejected_qty,receipt_status
GR000890,001,PO000762,001,2025-06-15 10:00:00,MFC_GANGNAM,WMS-L00022,76,76,0,RECEIVED
GR000922,001,PO000788,001,2025-06-15 10:00:00,FC_INCHEON,WMS-L00022,61,61,0,PARTIAL
GR000981,002,PO000833,001,2025-06-15 10:00:00,MFC_GANGNAM,WMS-L00024,36,34,2,PARTIAL
GR001245,001,PO001053,001,2025-06-15 10:00:00,MFC_GANGNAM,WMS-L00030,57,57,0,RECEIVED
GR001330,001,PO001124,001,2025-06-15 10:00:00,MFC_GANGNAM,WMS-L00032,85,85,0,PARTIAL
GR000559,001,PO000474,001,2025-06-16 10:00:00,MFC_GANGNAM,WMS-L00014,40,39,1,PARTIAL
GR001174,002,PO000989,001,2025-06-17 10:00:00,FC_DONGTAN,WMS-L00028,76,76,0,PARTIAL
GR001191,002,PO001002,001,2025-06-17 10:00:00,FC_INCHEON,WMS-L00028,54,54,0,RECEIVED
GR000586,001,PO000498,001,2025-06-18 10:00:00,FC_INCHEON,WMS-L00014,32,32,0,PARTIAL
GR001055,002,PO000893,001,2025-06-19 10:00:00,FC_INCHEON,WMS-L00025,32,32,0,PARTIAL
GR001504,001,PO001274,001,2025-06-19 10:00:00,FC_DONGTAN,WMS-L00036,44,44,0,PARTIAL
GR001488,001,PO001262,001,2025-06-20 10:00:00,MFC_GANGNAM,WMS-L00036,51,51,0,RECEIVED
GR001554,001,PO001321,001,2025-06-20 10:00:00,FC_INCHEON,WMS-L00037,60,58,2,PARTIAL
GR000681,001,PO000577,001,2025-06-22 10:00:00,MFC_GANGNAM,WMS-L00017,64,64,0,PARTIAL
GR000923,002,PO000788,001,2025-06-22 10:00:00,FC_INCHEON,WMS-L00022,45,45,0,RECEIVED
GR001396,001,PO001182,001,2025-06-22 10:00:00,FC_INCHEON,WMS-L00033,22,22,0,PARTIAL
GR001473,001,PO001249,001,2025-06-22 10:00:00,FC_INCHEON,WMS-L00035,46,46,0,RECEIVED
GR001540,001,PO001308,001,2025-06-22 10:00:00,FC_DONGTAN,WMS-L00037,111,111,0,RECEIVED
GR000007,001,PO000006,001,2025-06-25 10:00:00,MFC_GANGNAM,WMS-L00001,36,36,0,PARTIAL
GR000587,002,PO000498,001,2025-06-25 10:00:00,FC_INCHEON,WMS-L00014,12,12,0,RECEIVED
GR001447,001,PO001225,001,2025-06-25 10:00:00,MFC_GANGNAM,WMS-L00035,48,48,0,RECEIVED
GR000141,001,PO000114,001,2025-06-26 10:00:00,MFC_GANGNAM,WMS-L00004,135,135,0,RECEIVED
GR001383,001,PO001171,001,2025-06-26 10:00:00,FC_DONGTAN,WMS-L00033,64,64,0,RECEIVED
GR001461,001,PO001237,001,2025-06-27 10:00:00,FC_DONGTAN,WMS-L00035,45,45,0,RECEIVED
GR000573,001,PO000486,001,2025-06-28 10:00:00,FC_DONGTAN,WMS-L00014,70,70,0,RECEIVED
GR000604,001,PO000509,001,2025-06-28 10:00:00,MFC_GANGNAM,WMS-L00015,116,116,0,PARTIAL
GR001071,001,PO000906,001,2025-06-28 10:00:00,MFC_GANGNAM,WMS-L00026,104,104,0,RECEIVED
GR001100,001,PO000932,001,2025-06-28 10:00:00,FC_INCHEON,WMS-L00026,106,106,0,RECEIVED
GR001219,001,PO001028,001,2025-06-28 10:00:00,FC_DONGTAN,WMS-L00029,112,112,0,RECEIVED
GR000183,001,PO000149,001,2025-06-29 10:00:00,MFC_GANGNAM,WMS-L00005,180,180,0,RECEIVED
GR000631,001,PO000532,001,2025-06-29 10:00:00,FC_INCHEON,WMS-L00015,68,68,0,PARTIAL
GR000850,001,PO000726,001,2025-06-29 10:00:00,MFC_GANGNAM,WMS-L00021,138,138,0,RECEIVED
GR001505,002,PO001274,001,2025-06-29 10:00:00,FC_DONGTAN,WMS-L00036,35,35,0,RECEIVED
GR001566,001,PO001333,001,2025-06-29 10:00:00,MFC_GANGNAM,WMS-L00038,22,22,0,PARTIAL
GR001608,001,PO001370,001,2025-06-29 10:00:00,MFC_GANGNAM,WMS-L00039,72,72,0,RECEIVED
GR001634,001,PO001395,001,2025-06-29 10:00:00,FC_INCHEON,WMS-L00039,80,80,0,RECEIVED
GR000008,002,PO000006,001,2025-06-30 10:00:00,MFC_GANGNAM,WMS-L00001,20,20,0,RECEIVED
GR000168,001,PO000137,001,2025-06-30 10:00:00,FC_INCHEON,WMS-L00004,160,160,0,RECEIVED
GR000267,001,PO000219,001,2025-06-30 10:00:00,MFC_GANGNAM,WMS-L00007,137,137,0,RECEIVED
GR000322,001,PO000267,001,2025-06-30 10:00:00,FC_DONGTAN,WMS-L00008,377,377,0,PARTIAL
GR000863,001,PO000738,001,2025-06-30 10:00:00,FC_DONGTAN,WMS-L00021,203,203,0,RECEIVED
GR000876,001,PO000750,001,2025-06-30 10:00:00,FC_INCHEON,WMS-L00021,76,76,0,PARTIAL
GR001233,001,PO001041,001,2025-06-30 10:00:00,FC_INCHEON,WMS-L00029,71,69,2,PARTIAL
GR001303,001,PO001102,001,2025-06-30 10:00:00,FC_DONGTAN,WMS-L00031,122,122,0,PARTIAL
GR001318,001,PO001114,001,2025-06-30 10:00:00,FC_INCHEON,WMS-L00031,87,87,0,PARTIAL
GR001397,002,PO001182,001,2025-06-30 10:00:00,FC_INCHEON,WMS-L00033,13,13,0,RECEIVED
GR001433,001,PO001212,001,2025-06-30 10:00:00,FC_INCHEON,WMS-L00034,114,114,0,RECEIVED
GR001531,001,PO001298,001,2025-06-30 10:00:00,MFC_GANGNAM,WMS-L00037,62,62,0,RECEIVED
GR001621,001,PO001383,001,2025-06-30 10:00:00,FC_DONGTAN,WMS-L00039,146,146,0,RECEIVED
GR001651,001,PO001408,001,2025-06-30 10:00:00,MFC_GANGNAM,WMS-L00040,46,46,0,RECEIVED
GR000021,001,PO000019,001,2025-07-01 10:00:00,FC_DONGTAN,WMS-L00001,105,105,0,RECEIVED
GR000154,001,PO000126,001,2025-07-01 10:00:00,FC_DONGTAN,WMS-L00004,182,182,0,PARTIAL
GR000279,001,PO000231,001,2025-07-01 10:00:00,FC_DONGTAN,WMS-L00007,257,257,0,RECEIVED
GR000349,001,PO000292,001,2025-07-01 10:00:00,MFC_GANGNAM,WMS-L00009,192,192,0,RECEIVED
GR000364,001,PO000305,001,2025-07-01 10:00:00,FC_DONGTAN,WMS-L00009,325,325,0,RECEIVED
GR000439,001,PO000367,001,2025-07-01 10:00:00,MFC_GANGNAM,WMS-L00011,37,37,0,PARTIAL
GR000485,001,PO000411,001,2025-07-01 10:00:00,FC_DONGTAN,WMS-L00012,231,231,0,RECEIVED
GR000500,001,PO000423,001,2025-07-01 10:00:00,FC_INCHEON,WMS-L00012,143,143,0,RECEIVED
GR000548,001,PO000464,001,2025-07-01 10:00:00,FC_INCHEON,WMS-L00013,69,69,0,PARTIAL
GR000726,001,PO000614,001,2025-07-01 10:00:00,MFC_GANGNAM,WMS-L00018,94,94,0,RECEIVED
GR000770,001,PO000652,001,2025-07-01 10:00:00,MFC_GANGNAM,WMS-L00019,94,94,0,RECEIVED
GR000782,001,PO000664,001,2025-07-01 10:00:00,FC_DONGTAN,WMS-L00019,186,186,0,PARTIAL
GR000811,001,PO000689,001,2025-07-01 10:00:00,MFC_GANGNAM,WMS-L00020,92,92,0,RECEIVED
GR000837,001,PO000713,001,2025-07-01 10:00:00,FC_INCHEON,WMS-L00020,90,90,0,RECEIVED
GR001582,001,PO001345,001,2025-07-01 10:00:00,FC_DONGTAN,WMS-L00038,76,76,0,RECEIVED
GR000196,001,PO000161,001,2025-07-02 10:00:00,FC_DONGTAN,WMS-L00005,339,339,0,RECEIVED
GR000292,001,PO000243,001,2025-07-02 10:00:00,FC_INCHEON,WMS-L00007,162,162,0,RECEIVED
GR000389,001,PO000328,001,2025-07-02 10:00:00,MFC_GANGNAM,WMS-L00010,87,85,2,PARTIAL
GR000642,001,PO000542,001,2025-07-02 10:00:00,MFC_GANGNAM,WMS-L00016,23,22,1,PARTIAL
GR001086,001,PO000919,001,2025-07-02 10:00:00,FC_DONGTAN,WMS-L00026,184,184,0,RECEIVED
GR001292,001,PO001092,001,2025-07-02 10:00:00,MFC_GANGNAM,WMS-L00031,124,124,0,RECEIVED
GR001594,001,PO001357,001,2025-07-02 10:00:00,FC_INCHEON,WMS-L00038,45,45,0,RECEIVED
GR001665,001,PO001420,001,2025-07-02 10:00:00,FC_DONGTAN,WMS-L00040,69,69,0,RECEIVED
GR000405,001,PO000341,001,2025-07-03 10:00:00,FC_DONGTAN,WMS-L00010,149,149,0,PARTIAL
GR000452,001,PO000380,001,2025-07-03 10:00:00,FC_DONGTAN,WMS-L00011,68,68,0,RECEIVED
GR000532,001,PO000451,001,2025-07-03 10:00:00,FC_DONGTAN,WMS-L00013,134,134,0,RECEIVED
GR000742,001,PO000627,001,2025-07-03 10:00:00,FC_DONGTAN,WMS-L00018,178,178,0,RECEIVED
GR000794,001,PO000676,001,2025-07-03 10:00:00,FC_INCHEON,WMS-L00019,117,114,3,PARTIAL
GR001206,001,PO001015,001,2025-07-03 10:00:00,MFC_GANGNAM,WMS-L00029,60,60,0,RECEIVED
GR001347,001,PO001137,001,2025-07-03 10:00:00,FC_DONGTAN,WMS-L00032,110,110,0,PARTIAL
GR000052,001,PO000044,001,2025-07-04 10:00:00,MFC_GANGNAM,WMS-L00002,114,114,0,RECEIVED
GR000065,001,PO000056,001,2025-07-04 10:00:00,FC_DONGTAN,WMS-L00002,92,90,2,PARTIAL
GR000208,001,PO000173,001,2025-07-04 10:00:00,FC_INCHEON,WMS-L00005,207,207,0,PARTIAL
GR000335,001,PO000279,001,2025-07-04 10:00:00,FC_INCHEON,WMS-L00008,216,216,0,RECEIVED
GR000755,001,PO000640,001,2025-07-04 10:00:00,FC_INCHEON,WMS-L00018,108,108,0,RECEIVED
GR000826,001,PO000702,001,2025-07-04 10:00:00,FC_DONGTAN,WMS-L00020,163,163,0,RECEIVED
GR001421,001,PO001202,001,2025-07-04 10:00:00,FC_DONGTAN,WMS-L00034,126,126,0,PARTIAL
GR000113,001,PO000092,001,2025-07-05 10:00:00,FC_DONGTAN,WMS-L00003,244,244,0,RECEIVED
GR000465,001,PO000392,001,2025-07-05 10:00:00,FC_INCHEON,WMS-L00011,46,46,0,RECEIVED
GR000518,001,PO000438,001,2025-07-05 10:00:00,MFC_GANGNAM,WMS-L00013,94,94,0,RECEIVED
GR000549,002,PO000464,001,2025-07-05 10:00:00,FC_INCHEON,WMS-L00013,44,44,0,RECEIVED
GR000632,002,PO000532,001,2025-07-05 10:00:00,FC_INCHEON,WMS-L00015,24,24,0,PARTIAL
GR000643,002,PO000542,001,2025-07-05 10:00:00,MFC_GANGNAM,WMS-L00016,13,13,0,PARTIAL
GR000891,001,PO000763,001,2025-07-05 10:00:00,MFC_GANGNAM,WMS-L00022,62,62,0,PARTIAL
GR001348,002,PO001137,001,2025-07-05 10:00:00,FC_DONGTAN,WMS-L00032,67,64,3,PARTIAL
GR000033,001,PO000030,001,2025-07-06 10:00:00,FC_INCHEON,WMS-L00001,46,46,0,PARTIAL
GR000390,002,PO000328,001,2025-07-06 10:00:00,MFC_GANGNAM,WMS-L00010,32,32,0,PARTIAL
GR000906,001,PO000776,001,2025-07-06 10:00:00,FC_DONGTAN,WMS-L00022,82,82,0,PARTIAL
GR000924,001,PO000789,001,2025-07-06 10:00:00,FC_INCHEON,WMS-L00022,86,86,0,RECEIVED
GR000953,001,PO000811,001,2025-07-06 10:00:00,FC_DONGTAN,WMS-L00023,156,156,0,PARTIAL
GR000982,001,PO000834,001,2025-07-06 10:00:00,MFC_GANGNAM,WMS-L00024,36,36,0,PARTIAL
GR001011,001,PO000858,001,2025-07-06 10:00:00,FC_INCHEON,WMS-L00024,89,89,0,PARTIAL
GR001114,001,PO000944,001,2025-07-06 10:00:00,MFC_GANGNAM,WMS-L00027,63,63,0,PARTIAL
GR001192,001,PO001003,001,2025-07-06 10:00:00,FC_INCHEON,WMS-L00028,94,91,3,PARTIAL
GR001304,002,PO001102,001,2025-07-06 10:00:00,FC_DONGTAN,WMS-L00031,109,109,0,PARTIAL
GR001142,001,PO000966,001,2025-07-07 10:00:00,FC_INCHEON,WMS-L00027,161,151,10,PARTIAL
GR001258,001,PO001066,001,2025-07-07 10:00:00,FC_DONGTAN,WMS-L00030,125,119,6,PARTIAL
GR001356,001,PO001146,001,2025-07-07 10:00:00,FC_INCHEON,WMS-L00032,105,105,0,PARTIAL
GR000422,001,PO000354,001,2025-07-08 10:00:00,FC_INCHEON,WMS-L00010,170,170,0,PARTIAL
GR000475,001,PO000401,001,2025-07-08 10:00:00,MFC_GANGNAM,WMS-L00012,93,93,0,PARTIAL
GR000655,001,PO000554,001,2025-07-08 10:00:00,FC_DONGTAN,WMS-L00016,23,22,1,PARTIAL
GR000940,001,PO000800,001,2025-07-08 10:00:00,MFC_GANGNAM,WMS-L00023,84,84,0,PARTIAL
GR000968,001,PO000823,001,2025-07-08 10:00:00,FC_INCHEON,WMS-L00023,152,152,0,RECEIVED
GR000983,002,PO000834,001,2025-07-08 10:00:00,MFC_GANGNAM,WMS-L00024,34,32,2,PARTIAL
GR001029,001,PO000870,001,2025-07-08 10:00:00,MFC_GANGNAM,WMS-L00025,80,77,3,PARTIAL
GR001115,002,PO000944,001,2025-07-08 10:00:00,MFC_GANGNAM,WMS-L00027,47,47,0,PARTIAL
GR001175,001,PO000990,001,2025-07-08 10:00:00,FC_DONGTAN,WMS-L00028,152,149,3,PARTIAL
GR001246,001,PO001054,001,2025-07-08 10:00:00,MFC_GANGNAM,WMS-L00030,29,28,1,PARTIAL
GR001319,002,PO001114,001,2025-07-08 10:00:00,FC_INCHEON,WMS-L00031,69,67,2,PARTIAL
GR001405,001,PO001190,001,2025-07-08 10:00:00,MFC_GANGNAM,WMS-L00034,40,40,0,PARTIAL
GR001567,002,PO001333,001,2025-07-08 10:00:00,MFC_GANGNAM,WMS-L00038,18,18,0,RECEIVED
GR000079,001,PO000067,001,2025-07-09 10:00:00,FC_INCHEON,WMS-L00002,116,116,0,RECEIVED
GR000251,001,PO000207,001,2025-07-09 10:00:00,FC_INCHEON,WMS-L00006,158,158,0,PARTIAL
GR000605,001,PO000510,001,2025-07-09 10:00:00,MFC_GANGNAM,WMS-L00015,70,70,0,PARTIAL
GR000877,002,PO000750,001,2025-07-09 10:00:00,FC_INCHEON,WMS-L00021,77,77,0,RECEIVED
GR000907,002,PO000776,001,2025-07-09 10:00:00,FC_DONGTAN,WMS-L00022,81,81,0,RECEIVED
GR001331,001,PO001125,001,2025-07-09 10:00:00,MFC_GANGNAM,WMS-L00032,137,137,0,RECEIVED
GR001422,002,PO001202,001,2025-07-09 10:00:00,FC_DONGTAN,WMS-L00034,58,58,0,PARTIAL
GR000034,002,PO000030,001,2025-07-10 10:00:00,FC_INCHEON,WMS-L00001,29,29,0,RECEIVED
GR000406,002,PO000341,001,2025-07-10 10:00:00,FC_DONGTAN,WMS-L00010,110,0,110,REJECTED
GR001130,001,PO000954,001,2025-07-10 10:00:00,FC_DONGTAN,WMS-L00027,230,230,0,RECEIVED
GR000127,001,PO000103,001,2025-07-11 10:00:00,FC_INCHEON,WMS-L00003,72,72,0,PARTIAL
GR000238,001,PO000196,001,2025-07-11 10:00:00,FC_DONGTAN,WMS-L00006,124,124,0,PARTIAL
GR001056,001,PO000894,001,2025-07-11 10:00:00,FC_INCHEON,WMS-L00025,38,38,0,PARTIAL
GR001406,002,PO001190,001,2025-07-11 10:00:00,MFC_GANGNAM,WMS-L00034,28,27,1,PARTIAL
GR001039,001,PO000881,001,2025-07-12 10:00:00,FC_DONGTAN,WMS-L00025,129,129,0,RECEIVED
GR001276,001,PO001079,001,2025-07-12 10:00:00,FC_INCHEON,WMS-L00030,68,68,0,RECEIVED
GR000128,002,PO000103,001,2025-07-13 10:00:00,FC_INCHEON,WMS-L00003,62,62,0,RECEIVED
GR000997,001,PO000846,001,2025-07-13 10:00:00,FC_DONGTAN,WMS-L00024,194,194,0,RECEIVED
GR001247,002,PO001054,001,2025-07-13 10:00:00,MFC_GANGNAM,WMS-L00030,27,27,0,PARTIAL
GR000574,001,PO000487,001,2025-07-14 10:00:00,FC_DONGTAN,WMS-L00014,55,55,0,RECEIVED
GR000606,002,PO000510,001,2025-07-14 10:00:00,MFC_GANGNAM,WMS-L00015,30,30,0,PARTIAL
GR000622,001,PO000522,001,2025-07-14 10:00:00,FC_DONGTAN,WMS-L00015,297,297,0,RECEIVED
GR000656,002,PO000554,001,2025-07-14 10:00:00,FC_DONGTAN,WMS-L00016,16,16,0,PARTIAL
GR000657,001,PO000555,001,2025-07-14 10:00:00,FC_DONGTAN,WMS-L00016,26,26,0,PARTIAL
GR001176,002,PO000990,001,2025-07-14 10:00:00,FC_DONGTAN,WMS-L00028,87,81,6,PARTIAL
GR001193,002,PO001003,001,2025-07-14 10:00:00,FC_INCHEON,WMS-L00028,38,38,0,PARTIAL
GR000658,002,PO000555,001,2025-07-16 10:00:00,FC_DONGTAN,WMS-L00016,30,30,0,PARTIAL
GR000941,002,PO000800,001,2025-07-16 10:00:00,MFC_GANGNAM,WMS-L00023,40,40,0,RECEIVED
GR001057,002,PO000894,001,2025-07-16 10:00:00,FC_INCHEON,WMS-L00025,20,20,0,PARTIAL
GR001357,002,PO001146,001,2025-07-16 10:00:00,FC_INCHEON,WMS-L00032,46,46,0,RECEIVED
GR001462,001,PO001238,001,2025-07-16 10:00:00,FC_DONGTAN,WMS-L00035,40,40,0,PARTIAL
GR001489,001,PO001263,001,2025-07-19 10:00:00,MFC_GANGNAM,WMS-L00036,46,46,0,RECEIVED
GR001532,001,PO001299,001,2025-07-19 10:00:00,MFC_GANGNAM,WMS-L00037,51,51,0,PARTIAL
GR000155,001,PO000127,001,2025-07-20 10:00:00,FC_DONGTAN,WMS-L00004,146,146,0,PARTIAL
GR001520,001,PO001287,001,2025-07-20 10:00:00,FC_INCHEON,WMS-L00036,57,57,0,PARTIAL
GR001541,001,PO001309,001,2025-07-20 10:00:00,FC_DONGTAN,WMS-L00037,117,117,0,RECEIVED
GR000239,002,PO000196,001,2025-07-21 10:00:00,FC_DONGTAN,WMS-L00006,144,144,0,RECEIVED
GR000670,001,PO000566,001,2025-07-21 10:00:00,FC_INCHEON,WMS-L00016,35,35,0,PARTIAL
GR001398,001,PO001183,001,2025-07-21 10:00:00,FC_INCHEON,WMS-L00033,48,48,0,RECEIVED
GR000035,001,PO000031,001,2025-07-22 10:00:00,FC_INCHEON,WMS-L00001,70,70,0,RECEIVED
GR001370,001,PO001159,001,2025-07-22 10:00:00,MFC_GANGNAM,WMS-L00033,36,36,0,RECEIVED
GR001506,001,PO001275,001,2025-07-22 10:00:00,FC_DONGTAN,WMS-L00036,74,74,0,RECEIVED
GR000156,002,PO000127,001,2025-07-23 10:00:00,FC_DONGTAN,WMS-L00004,74,74,0,RECEIVED
GR000486,001,PO000412,001,2025-07-23 10:00:00,FC_DONGTAN,WMS-L00012,110,110,0,PARTIAL
GR001568,001,PO001334,001,2025-07-23 10:00:00,MFC_GANGNAM,WMS-L00038,21,21,0,PARTIAL
GR001555,001,PO001322,001,2025-07-24 10:00:00,FC_INCHEON,WMS-L00037,59,59,0,PARTIAL
GR000169,001,PO000138,001,2025-07-25 10:00:00,FC_INCHEON,WMS-L00004,128,128,0,PARTIAL
GR000671,002,PO000566,001,2025-07-26 10:00:00,FC_INCHEON,WMS-L00016,22,22,0,RECEIVED
GR000878,001,PO000751,001,2025-07-26 10:00:00,FC_INCHEON,WMS-L00021,106,106,0,PARTIAL
GR000009,001,PO000007,001,2025-07-27 10:00:00,MFC_GANGNAM,WMS-L00001,56,56,0,PARTIAL
GR000280,001,PO000232,001,2025-07-27 10:00:00,FC_DONGTAN,WMS-L00007,183,183,0,PARTIAL
GR000307,001,PO000255,001,2025-07-27 10:00:00,MFC_GANGNAM,WMS-L00008,191,191,0,RECEIVED
GR000336,001,PO000280,001,2025-07-27 10:00:00,FC_INCHEON,WMS-L00008,184,184,0,PARTIAL
GR001207,001,PO001016,001,2025-07-27 10:00:00,MFC_GANGNAM,WMS-L00029,69,69,0,RECEIVED
GR001234,001,PO001042,001,2025-07-27 10:00:00,FC_INCHEON,WMS-L00029,77,77,0,RECEIVED
GR001349,001,PO001138,001,2025-07-27 10:00:00,FC_DONGTAN,WMS-L00032,137,137,0,PARTIAL
GR001595,001,PO001358,001,2025-07-27 10:00:00,FC_INCHEON,WMS-L00038,48,48,0,RECEIVED
GR000184,001,PO000150,001,2025-07-28 10:00:00,MFC_GANGNAM,WMS-L00005,158,158,0,RECEIVED
GR000350,001,PO000293,001,2025-07-28 10:00:00,MFC_GANGNAM,WMS-L00009,206,206,0,RECEIVED
GR000519,001,PO000439,001,2025-07-28 10:00:00,MFC_GANGNAM,WMS-L00013,91,91,0,RECEIVED
GR000699,001,PO000590,001,2025-07-28 10:00:00,FC_DONGTAN,WMS-L00017,160,152,8,PARTIAL
GR000851,001,PO000727,001,2025-07-28 10:00:00,MFC_GANGNAM,WMS-L00021,141,141,0,RECEIVED
GR000864,001,PO000739,001,2025-07-28 10:00:00,FC_DONGTAN,WMS-L00021,192,192,0,PARTIAL
GR000879,002,PO000751,001,2025-07-28 10:00:00,FC_INCHEON,WMS-L00021,70,70,0,RECEIVED
GR001583,001,PO001346,001,2025-07-28 10:00:00,FC_DONGTAN,WMS-L00038,73,73,0,RECEIVED
GR001609,001,PO001371,001,2025-07-28 10:00:00,MFC_GANGNAM,WMS-L00039,71,71,0,RECEIVED
GR001635,001,PO001396,001,2025-07-28 10:00:00,FC_INCHEON,WMS-L00039,77,77,0,RECEIVED
GR001652,001,PO001409,001,2025-07-28 10:00:00,MFC_GANGNAM,WMS-L00040,45,44,1,PARTIAL
GR001666,001,PO001421,001,2025-07-28 10:00:00,FC_DONGTAN,WMS-L00040,71,71,0,RECEIVED
GR000142,001,PO000115,001,2025-07-29 10:00:00,MFC_GANGNAM,WMS-L00004,105,105,0,PARTIAL
GR000197,001,PO000162,001,2025-07-29 10:00:00,FC_DONGTAN,WMS-L00005,345,345,0,RECEIVED
GR000501,001,PO000424,001,2025-07-29 10:00:00,FC_INCHEON,WMS-L00012,112,112,0,PARTIAL
GR000838,001,PO000714,001,2025-07-29 10:00:00,FC_INCHEON,WMS-L00020,111,111,0,PARTIAL
GR001087,001,PO000920,001,2025-07-29 10:00:00,FC_DONGTAN,WMS-L00026,191,191,0,RECEIVED
GR001220,001,PO001029,001,2025-07-29 10:00:00,FC_DONGTAN,WMS-L00029,83,83,0,PARTIAL
GR001305,001,PO001103,001,2025-07-29 10:00:00,FC_DONGTAN,WMS-L00031,254,254,0,RECEIVED
GR001320,001,PO001115,001,2025-07-29 10:00:00,FC_INCHEON,WMS-L00031,175,172,3,PARTIAL
GR001474,001,PO001250,001,2025-07-29 10:00:00,FC_INCHEON,WMS-L00035,21,21,0,PARTIAL
GR001622,001,PO001384,001,2025-07-29 10:00:00,FC_DONGTAN,WMS-L00039,146,146,0,RECEIVED
GR001676,001,PO001431,001,2025-07-29 10:00:00,FC_INCHEON,WMS-L00040,45,45,0,RECEIVED
GR000293,001,PO000244,001,2025-07-30 10:00:00,FC_INCHEON,WMS-L00007,145,145,0,PARTIAL
GR000323,001,PO000268,001,2025-07-30 10:00:00,FC_DONGTAN,WMS-L00008,339,339,0,RECEIVED
GR000365,001,PO000306,001,2025-07-30 10:00:00,FC_DONGTAN,WMS-L00009,320,320,0,RECEIVED
GR000550,001,PO000465,001,2025-07-30 10:00:00,FC_INCHEON,WMS-L00013,49,49,0,PARTIAL
GR000795,001,PO000677,001,2025-07-30 10:00:00,FC_INCHEON,WMS-L00019,108,108,0,RECEIVED
GR001101,001,PO000933,001,2025-07-30 10:00:00,FC_INCHEON,WMS-L00026,115,115,0,PARTIAL
GR001293,001,PO001093,001,2025-07-30 10:00:00,MFC_GANGNAM,WMS-L00031,129,129,0,PARTIAL
GR001332,001,PO001126,001,2025-07-30 10:00:00,MFC_GANGNAM,WMS-L00032,107,107,0,RECEIVED
GR001407,001,PO001191,001,2025-07-30 10:00:00,MFC_GANGNAM,WMS-L00034,87,87,0,PARTIAL
GR000252,001,PO000208,001,2025-07-31 10:00:00,FC_INCHEON,WMS-L00006,138,138,0,PARTIAL
GR000268,001,PO000220,001,2025-07-31 10:00:00,MFC_GANGNAM,WMS-L00007,167,167,0,RECEIVED
GR000378,001,PO000318,001,2025-07-31 10:00:00,FC_INCHEON,WMS-L00009,240,240,0,RECEIVED
GR000756,001,PO000641,001,2025-07-31 10:00:00,FC_INCHEON,WMS-L00018,58,58,0,PARTIAL
GR000771,001,PO000653,001,2025-07-31 10:00:00,MFC_GANGNAM,WMS-L00019,115,115,0,RECEIVED
GR001072,001,PO000907,001,2025-07-31 10:00:00,MFC_GANGNAM,WMS-L00026,108,106,2,PARTIAL
GR001569,002,PO001334,001,2025-07-31 10:00:00,MFC_GANGNAM,WMS-L00038,14,14,0,RECEIVED
GR000440,001,PO000368,001,2025-08-01 10:00:00,MFC_GANGNAM,WMS-L00011,46,46,0,RECEIVED
GR000466,001,PO000393,001,2025-08-01 10:00:00,FC_INCHEON,WMS-L00011,46,46,0,RECEIVED
GR000533,001,PO000452,001,2025-08-01 10:00:00,FC_DONGTAN,WMS-L00013,142,142,0,RECEIVED
GR000633,001,PO000533,001,2025-08-01 10:00:00,FC_INCHEON,WMS-L00015,117,117,0,PARTIAL
GR000727,001,PO000615,001,2025-08-01 10:00:00,MFC_GANGNAM,WMS-L00018,91,91,0,RECEIVED
GR000812,001,PO000690,001,2025-08-01 10:00:00,MFC_GANGNAM,WMS-L00020,94,94,0,RECEIVED
GR001448,001,PO001226,001,2025-08-01 10:00:00,MFC_GANGNAM,WMS-L00035,47,47,0,RECEIVED
GR000096,001,PO000080,001,2025-08-02 10:00:00,MFC_GANGNAM,WMS-L00003,124,124,0,RECEIVED
GR000453,001,PO000381,001,2025-08-02 10:00:00,FC_DONGTAN,WMS-L00011,68,68,0,RECEIVED
GR000588,001,PO000499,001,2025-08-02 10:00:00,FC_INCHEON,WMS-L00014,42,42,0,RECEIVED
GR000644,001,PO000543,001,2025-08-02 10:00:00,MFC_GANGNAM,WMS-L00016,31,29,2,PARTIAL
GR000682,001,PO000578,001,2025-08-02 10:00:00,MFC_GANGNAM,WMS-L00017,39,39,0,PARTIAL
GR000743,001,PO000628,001,2025-08-02 10:00:00,FC_DONGTAN,WMS-L00018,165,165,0,RECEIVED
GR000783,001,PO000665,001,2025-08-02 10:00:00,FC_DONGTAN,WMS-L00019,199,199,0,PARTIAL
GR000908,001,PO000777,001,2025-08-02 10:00:00,FC_DONGTAN,WMS-L00022,122,122,0,PARTIAL
GR001058,001,PO000895,001,2025-08-02 10:00:00,FC_INCHEON,WMS-L00025,75,75,0,RECEIVED
GR001131,001,PO000955,001,2025-08-02 10:00:00,FC_DONGTAN,WMS-L00027,260,243,17,PARTIAL
GR001177,001,PO000991,001,2025-08-02 10:00:00,FC_DONGTAN,WMS-L00028,250,250,0,RECEIVED
GR001277,001,PO001080,001,2025-08-02 10:00:00,FC_INCHEON,WMS-L00030,66,66,0,RECEIVED
GR000022,001,PO000020,001,2025-08-03 10:00:00,FC_DONGTAN,WMS-L00001,67,66,1,PARTIAL
GR000129,001,PO000104,001,2025-08-03 10:00:00,FC_INCHEON,WMS-L00003,140,140,0,RECEIVED
GR000407,001,PO000342,001,2025-08-03 10:00:00,FC_DONGTAN,WMS-L00010,150,150,0,PARTIAL
GR000925,001,PO000790,001,2025-08-03 10:00:00,FC_INCHEON,WMS-L00022,46,45,1,PARTIAL
