po_id,po_line_id,po_created_date,vendor_id,erp_sku_code,center_id,ordered_qty,confirmed_qty,promised_delivery_date,po_status,cancelled_qty,last_updated_at
PO000845,001,2025-05-28,V004,ERP-I00024,FC_DONGTAN,222,205,2025-06-09,Partial,17,2025-06-08 02:00:00
PO000893,001,2025-05-28,V004,ERP-I00025,FC_INCHEON,96,79,2025-06-09,Partial,17,2025-06-19 02:00:00
PO000965,001,2025-05-28,V004,ERP-I00027,FC_INCHEON,192,181,2025-06-09,Partial,11,2025-06-10 02:00:00
PO000989,001,2025-05-28,V004,ERP-I00028,FC_DONGTAN,276,233,2025-06-09,Partial,43,2025-06-17 02:00:00
PO001002,001,2025-05-28,V004,ERP-I00028,FC_INCHEON,192,186,2025-06-09,Closed,6,2025-06-17 02:00:00
PO001040,001,2025-05-28,V005,ERP-I00029,FC_INCHEON,78,78,2025-06-03,Closed,0,2025-06-03 02:00:00
PO001053,001,2025-05-28,V004,ERP-I00030,MFC_GANGNAM,72,57,2025-06-09,Closed,15,2025-06-15 02:00:00
PO001078,001,2025-05-28,V004,ERP-I00030,FC_INCHEON,72,69,2025-06-09,Partial,3,2025-06-12 02:00:00
PO001091,001,2025-05-28,V005,ERP-I00031,MFC_GANGNAM,156,149,2025-06-03,Closed,7,2025-06-05 02:00:00
PO001182,001,2025-05-28,V009,ERP-I00033,FC_INCHEON,36,35,2025-06-21,Closed,1,2025-06-30 02:00:00
PO001202,001,2025-05-28,V008,ERP-I00034,FC_DONGTAN,216,198,2025-07-02,Partial,18,2025-07-09 02:00:00
PO001212,001,2025-05-28,V008,ERP-I00034,FC_INCHEON,120,114,2025-07-02,Closed,6,2025-06-30 02:00:00
PO001225,001,2025-05-28,V009,ERP-I00035,MFC_GANGNAM,48,48,2025-06-21,Closed,0,2025-06-25 02:00:00
PO001262,001,2025-05-28,V009,ERP-I00036,MFC_GANGNAM,54,51,2025-06-21,Closed,3,2025-06-20 02:00:00
PO001274,001,2025-05-28,V009,ERP-I00036,FC_DONGTAN,84,79,2025-06-21,Closed,5,2025-06-29 02:00:00
PO001308,001,2025-05-28,V009,ERP-I00037,FC_DONGTAN,114,111,2025-06-21,Closed,3,2025-06-22 02:00:00
PO001345,001,2025-05-28,V009,ERP-I00038,FC_DONGTAN,78,76,2025-06-21,Closed,2,2025-07-01 02:00:00
PO001382,001,2025-05-28,V005,ERP-I00039,FC_DONGTAN,114,112,2025-06-03,Closed,2,2025-06-03 02:00:00
PO001407,001,2025-05-28,V005,ERP-I00040,MFC_GANGNAM,48,46,2025-06-03,Closed,2,2025-06-05 02:00:00
PO000007,001,2025-06-23,V006,ERP-I00001,MFC_GANGNAM,66,63,2025-07-21,Partial,3,2025-07-27 02:00:00
PO000056,001,2025-06-23,V002,ERP-I00002,FC_DONGTAN,144,131,2025-07-03,Partial,13,2025-07-04 02:00:00
PO000067,001,2025-06-23,V002,ERP-I00002,FC_INCHEON,120,116,2025-07-03,Closed,4,2025-07-09 02:00:00
PO000127,001,2025-06-23,V006,ERP-I00004,FC_DONGTAN,264,220,2025-07-21,Closed,44,2025-07-23 02:00:00
PO000149,001,2025-06-23,V001,ERP-I00005,MFC_GANGNAM,180,180,2025-06-30,Closed,0,2025-06-29 02:00:00
PO000207,001,2025-06-23,V002,ERP-I00006,FC_INCHEON,204,193,2025-07-03,Partial,11,2025-07-09 02:00:00
PO000219,001,2025-06-23,V001,ERP-I00007,MFC_GANGNAM,144,137,2025-06-30,Closed,7,2025-06-30 02:00:00
PO000305,001,2025-06-23,V001,ERP-I00009,FC_DONGTAN,336,325,2025-06-30,Closed,11,2025-07-01 02:00:00
PO000328,001,2025-06-23,V002,ERP-I00010,MFC_GANGNAM,168,149,2025-07-03,Partial,19,2025-07-06 02:00:00
PO000354,001,2025-06-23,V002,ERP-I00010,FC_INCHEON,216,201,2025-07-03,Partial,15,2025-07-08 02:00:00
PO000380,001,2025-06-23,V003,ERP-I00011,FC_DONGTAN,72,68,2025-07-01,Closed,4,2025-07-03 02:00:00
PO000425,001,2025-06-23,V007,ERP-I00012,FC_INCHEON,216,137,2025-08-04,Closed,79,2025-08-18 02:00:00
PO000464,001,2025-06-23,V003,ERP-I00013,FC_INCHEON,120,113,2025-07-01,Closed,7,2025-07-05 02:00:00
PO000523,001,2025-06-23,V007,ERP-I00015,FC_DONGTAN,372,255,2025-08-04,Partial,117,2025-08-06 02:00:00
PO000664,001,2025-06-23,V003,ERP-I00019,FC_DONGTAN,204,202,2025-07-01,Partial,2,2025-07-01 02:00:00
PO000689,001,2025-06-23,V003,ERP-I00020,MFC_GANGNAM,96,92,2025-07-01,Closed,4,2025-07-01 02:00:00
PO000713,001,2025-06-23,V003,ERP-I00020,FC_INCHEON,96,90,2025-07-01,Closed,6,2025-07-01 02:00:00
PO000750,001,2025-06-23,V005,ERP-I00021,FC_INCHEON,162,153,2025-06-29,Closed,9,2025-07-09 02:00:00
PO000763,001,2025-06-23,V004,ERP-I00022,MFC_GANGNAM,96,83,2025-07-05,Partial,13,2025-07-05 02:00:00
PO000800,001,2025-06-23,V004,ERP-I00023,MFC_GANGNAM,138,124,2025-07-05,Closed,14,2025-07-16 02:00:00
PO000906,001,2025-06-23,V005,ERP-I00026,MFC_GANGNAM,108,104,2025-06-29,Closed,4,2025-06-28 02:00:00
PO000932,001,2025-06-23,V005,ERP-I00026,FC_INCHEON,108,106,2025-06-29,Closed,2,2025-06-28 02:00:00
PO000966,001,2025-06-23,V004,ERP-I00027,FC_INCHEON,198,161,2025-07-05,Partial,37,2025-07-07 02:00:00
PO001028,001,2025-06-23,V005,ERP-I00029,FC_DONGTAN,114,112,2025-06-29,Closed,2,2025-06-28 02:00:00
PO001054,001,2025-06-23,V004,ERP-I00030,MFC_GANGNAM,72,56,2025-07-05,Partial,16,2025-07-13 02:00:00
PO001114,001,2025-06-23,V005,ERP-I00031,FC_INCHEON,156,156,2025-06-29,Partial,0,2025-07-08 02:00:00
PO001183,001,2025-06-23,V009,ERP-I00033,FC_INCHEON,48,48,2025-07-17,Closed,0,2025-07-21 02:00:00
PO001213,001,2025-06-23,V008,ERP-I00034,FC_INCHEON,144,136,2025-07-28,Closed,8,2025-08-06 02:00:00
PO001250,001,2025-06-23,V009,ERP-I00035,FC_INCHEON,48,48,2025-07-17,Partial,0,2025-08-05 02:00:00
PO001299,001,2025-06-23,V009,ERP-I00037,MFC_GANGNAM,60,59,2025-07-17,Partial,1,2025-07-19 02:00:00
PO001322,001,2025-06-23,V009,ERP-I00037,FC_INCHEON,72,70,2025-07-17,Partial,2,2025-07-24 02:00:00
PO001334,001,2025-06-23,V009,ERP-I00038,MFC_GANGNAM,36,35,2025-07-17,Closed,1,2025-07-31 02:00:00
PO001346,001,2025-06-23,V009,ERP-I00038,FC_DONGTAN,78,73,2025-07-17,Closed,5,2025-07-28 02:00:00
PO001358,001,2025-06-23,V009,ERP-I00038,FC_INCHEON,48,48,2025-07-17,Closed,0,2025-07-27 02:00:00
PO001408,001,2025-06-23,V005,ERP-I00040,MFC_GANGNAM,48,46,2025-06-29,Closed,2,2025-06-30 02:00:00
PO000020,001,2025-06-24,V006,ERP-I00001,FC_DONGTAN,120,100,2025-07-22,Partial,20,2025-08-07 02:00:00
PO000044,001,2025-06-24,V002,ERP-I00002,MFC_GANGNAM,120,114,2025-07-04,Closed,6,2025-07-04 02:00:00
PO000092,001,2025-06-24,V002,ERP-I00003,FC_DONGTAN,276,244,2025-07-04,Closed,32,2025-07-05 02:00:00
PO000115,001,2025-06-24,V006,ERP-I00004,MFC_GANGNAM,156,129,2025-07-22,Partial,27,2025-07-29 02:00:00
PO000267,001,2025-06-24,V001,ERP-I00008,FC_DONGTAN,408,401,2025-07-01,Partial,7,2025-06-30 02:00:00
PO000341,001,2025-06-24,V002,ERP-I00010,FC_DONGTAN,390,349,2025-07-04,Partial,41,2025-07-10 02:00:00
PO000367,001,2025-06-24,V003,ERP-I00011,MFC_GANGNAM,42,40,2025-07-02,Partial,2,2025-07-01 02:00:00
PO000402,001,2025-06-24,V007,ERP-I00012,MFC_GANGNAM,192,153,2025-08-05,Closed,39,2025-09-02 02:00:00
PO000451,001,2025-06-24,V003,ERP-I00013,FC_DONGTAN,138,134,2025-07-02,Closed,4,2025-07-03 02:00:00
PO000488,001,2025-06-24,V007,ERP-I00014,FC_DONGTAN,84,62,2025-08-05,Closed,22,2025-08-20 02:00:00
PO000499,001,2025-06-24,V007,ERP-I00014,FC_INCHEON,72,42,2025-08-05,Closed,30,2025-08-02 02:00:00
PO000591,001,2025-06-24,V007,ERP-I00017,FC_DONGTAN,216,181,2025-08-05,Partial,35,2025-08-24 02:00:00
PO000601,001,2025-06-24,V007,ERP-I00017,FC_INCHEON,168,118,2025-08-05,Closed,50,2025-08-16 02:00:00
PO000614,001,2025-06-24,V003,ERP-I00018,MFC_GANGNAM,96,94,2025-07-02,Closed,2,2025-07-01 02:00:00
PO000640,001,2025-06-24,V003,ERP-I00018,FC_INCHEON,108,108,2025-07-02,Closed,0,2025-07-04 02:00:00
PO000652,001,2025-06-24,V003,ERP-I00019,MFC_GANGNAM,96,94,2025-07-02,Closed,2,2025-07-01 02:00:00
PO000726,001,2025-06-24,V005,ERP-I00021,MFC_GANGNAM,144,138,2025-06-30,Closed,6,2025-06-29 02:00:00
PO000789,001,2025-06-24,V004,ERP-I00022,FC_INCHEON,96,86,2025-07-06,Closed,10,2025-07-06 02:00:00
PO000811,001,2025-06-24,V004,ERP-I00023,FC_DONGTAN,210,202,2025-07-06,Partial,8,2025-07-06 02:00:00
PO000823,001,2025-06-24,V004,ERP-I00023,FC_INCHEON,186,152,2025-07-06,Closed,34,2025-07-08 02:00:00
PO000894,001,2025-06-24,V004,ERP-I00025,FC_INCHEON,96,76,2025-07-06,Partial,20,2025-07-16 02:00:00
PO000954,001,2025-06-24,V004,ERP-I00027,FC_DONGTAN,276,230,2025-07-06,Closed,46,2025-07-10 02:00:00
PO000990,001,2025-06-24,V004,ERP-I00028,FC_DONGTAN,300,257,2025-07-06,Partial,43,2025-07-14 02:00:00
PO001041,001,2025-06-24,V005,ERP-I00029,FC_INCHEON,72,71,2025-06-30,Partial,1,2025-06-30 02:00:00
PO001066,001,2025-06-24,V004,ERP-I00030,FC_DONGTAN,144,125,2025-07-06,Partial,19,2025-07-07 02:00:00
PO001102,001,2025-06-24,V005,ERP-I00031,FC_DONGTAN,264,264,2025-06-30,Partial,0,2025-07-06 02:00:00
PO001126,001,2025-06-24,V008,ERP-I00032,MFC_GANGNAM,126,107,2025-07-29,Closed,19,2025-07-30 02:00:00
PO001138,001,2025-06-24,V008,ERP-I00032,FC_DONGTAN,198,180,2025-07-29,Partial,18,2025-07-27 02:00:00
PO001147,001,2025-06-24,V008,ERP-I00032,FC_INCHEON,180,166,2025-07-29,Closed,14,2025-08-06 02:00:00
PO001226,001,2025-06-24,V009,ERP-I00035,MFC_GANGNAM,48,47,2025-07-18,Closed,1,2025-08-01 02:00:00
PO001238,001,2025-06-24,V009,ERP-I00035,FC_DONGTAN,48,46,2025-07-18,Partial,2,2025-07-16 02:00:00
PO001263,001,2025-06-24,V009,ERP-I00036,MFC_GANGNAM,48,46,2025-07-18,Closed,2,2025-07-19 02:00:00
PO001370,001,2025-06-24,V005,ERP-I00039,MFC_GANGNAM,72,72,2025-06-30,Closed,0,2025-06-29 02:00:00
PO001383,001,2025-06-24,V005,ERP-I00039,FC_DONGTAN,150,146,2025-06-30,Closed,4,2025-06-30 02:00:00
PO001395,001,2025-06-24,V005,ERP-I00039,FC_INCHEON,84,80,2025-06-30,Closed,4,2025-06-29 02:00:00
PO000031,001,2025-06-25,V006,ERP-I00001,FC_INCHEON,72,70,2025-07-23,Closed,2,2025-07-22 02:00:00
PO000103,001,2025-06-25,V002,ERP-I00003,FC_INCHEON,162,134,2025-07-05,Closed,28,2025-07-13 02:00:00
PO000138,001,2025-06-25,V006,ERP-I00004,FC_INCHEON,204,185,2025-07-23,Partial,19,2025-07-25 02:00:00
PO000161,001,2025-06-25,V001,ERP-I00005,FC_DONGTAN,342,339,2025-07-02,Closed,3,2025-07-02 02:00:00
PO000173,001,2025-06-25,V001,ERP-I00005,FC_INCHEON,246,241,2025-07-02,Partial,5,2025-07-04 02:00:00
PO000196,001,2025-06-25,V002,ERP-I00006,FC_DONGTAN,342,268,2025-07-05,Closed,74,2025-07-21 02:00:00
PO000231,001,2025-06-25,V001,ERP-I00007,FC_DONGTAN,264,257,2025-07-02,Closed,7,2025-07-01 02:00:00
PO000243,001,2025-06-25,V001,ERP-I00007,FC_INCHEON,168,162,2025-07-02,Closed,6,2025-07-02 02:00:00
PO000279,001,2025-06-25,V001,ERP-I00008,FC_INCHEON,228,216,2025-07-02,Closed,12,2025-07-04 02:00:00
PO000292,001,2025-06-25,V001,ERP-I00009,MFC_GANGNAM,192,192,2025-07-02,Closed,0,2025-07-01 02:00:00
PO000392,001,2025-06-25,V003,ERP-I00011,FC_INCHEON,48,46,2025-07-03,Closed,2,2025-07-05 02:00:00
PO000438,001,2025-06-25,V003,ERP-I00013,MFC_GANGNAM,96,94,2025-07-03,Closed,2,2025-07-05 02:00:00
PO000476,001,2025-06-25,V007,ERP-I00014,MFC_GANGNAM,72,0,2025-08-06,Cancelled,72,2025-06-26 00:00:00
PO000511,001,2025-06-25,V007,ERP-I00015,MFC_GANGNAM,180,107,2025-08-06,Partial,73,2025-08-22 02:00:00
PO000556,001,2025-06-25,V007,ERP-I00016,FC_DONGTAN,120,75,2025-08-06,Partial,45,2025-09-01 02:00:00
PO000567,001,2025-06-25,V007,ERP-I00016,FC_INCHEON,72,55,2025-08-06,Partial,17,2025-08-29 02:00:00
PO000579,001,2025-06-25,V007,ERP-I00017,MFC_GANGNAM,144,123,2025-08-06,Closed,21,2025-09-11 02:00:00
PO000627,001,2025-06-25,V003,ERP-I00018,FC_DONGTAN,180,178,2025-07-03,Closed,2,2025-07-03 02:00:00
PO000676,001,2025-06-25,V003,ERP-I00019,FC_INCHEON,120,117,2025-07-03,Partial,3,2025-07-03 02:00:00
PO000702,001,2025-06-25,V003,ERP-I00020,FC_DONGTAN,168,163,2025-07-03,Closed,5,2025-07-04 02:00:00
PO000738,001,2025-06-25,V005,ERP-I00021,FC_DONGTAN,210,203,2025-07-01,Closed,7,2025-06-30 02:00:00
PO000776,001,2025-06-25,V004,ERP-I00022,FC_DONGTAN,168,163,2025-07-07,Closed,5,2025-07-09 02:00:00
PO000834,001,2025-06-25,V004,ERP-I00024,MFC_GANGNAM,114,102,2025-07-07,Partial,12,2025-07-08 02:00:00
PO000846,001,2025-06-25,V004,ERP-I00024,FC_DONGTAN,210,194,2025-07-07,Closed,16,2025-07-13 02:00:00
PO000858,001,2025-06-25,V004,ERP-I00024,FC_INCHEON,132,110,2025-07-07,Partial,22,2025-07-06 02:00:00
PO000870,001,2025-06-25,V004,ERP-I00025,MFC_GANGNAM,96,80,2025-07-07,Partial,16,2025-07-08 02:00:00
PO000881,001,2025-06-25,V004,ERP-I00025,FC_DONGTAN,144,129,2025-07-07,Closed,15,2025-07-12 02:00:00
PO000919,001,2025-06-25,V005,ERP-I00026,FC_DONGTAN,192,184,2025-07-01,Closed,8,2025-07-02 02:00:00
PO000944,001,2025-06-25,V004,ERP-I00027,MFC_GANGNAM,168,159,2025-07-07,Partial,9,2025-07-08 02:00:00
PO001003,001,2025-06-25,V004,ERP-I00028,FC_INCHEON,168,132,2025-07-07,Partial,36,2025-07-14 02:00:00
PO001015,001,2025-06-25,V005,ERP-I00029,MFC_GANGNAM,60,60,2025-07-01,Closed,0,2025-07-03 02:00:00
PO001079,001,2025-06-25,V004,ERP-I00030,FC_INCHEON,72,68,2025-07-07,Closed,4,2025-07-12 02:00:00
PO001092,001,2025-06-25,V005,ERP-I00031,MFC_GANGNAM,132,124,2025-07-01,Closed,8,2025-07-02 02:00:00
PO001159,001,2025-06-25,V009,ERP-I00033,MFC_GANGNAM,36,36,2025-07-19,Closed,0,2025-07-22 02:00:00
PO001191,001,2025-06-25,V008,ERP-I00034,MFC_GANGNAM,120,103,2025-07-30,Partial,17,2025-07-30 02:00:00
PO001203,001,2025-06-25,V008,ERP-I00034,FC_DONGTAN,192,157,2025-07-30,Partial,35,2025-08-11 02:00:00
PO001275,001,2025-06-25,V009,ERP-I00036,FC_DONGTAN,78,74,2025-07-19,Closed,4,2025-07-22 02:00:00
PO001287,001,2025-06-25,V009,ERP-I00036,FC_INCHEON,66,63,2025-07-19,Partial,3,2025-07-20 02:00:00
PO001309,001,2025-06-25,V009,ERP-I00037,FC_DONGTAN,120,117,2025-07-19,Closed,3,2025-07-20 02:00:00
PO001420,001,2025-06-25,V005,ERP-I00040,FC_DONGTAN,72,69,2025-07-01,Closed,3,2025-07-02 02:00:00
PO000021,001,2025-07-21,V006,ERP-I00001,FC_DONGTAN,120,116,2025-08-18,Closed,4,2025-09-10 02:00:00
PO000116,001,2025-07-21,V006,ERP-I00004,MFC_GANGNAM,168,137,2025-08-18,Partial,31,2025-08-31 02:00:00
PO000139,001,2025-07-21,V006,ERP-I00004,FC_INCHEON,192,164,2025-08-18,Partial,28,2025-08-29 02:00:00
PO000150,001,2025-07-21,V001,ERP-I00005,MFC_GANGNAM,162,158,2025-07-28,Closed,4,2025-07-28 02:00:00
PO000208,001,2025-07-21,V002,ERP-I00006,FC_INCHEON,234,220,2025-07-31,Closed,14,2025-08-04 02:00:00
PO000232,001,2025-07-21,V001,ERP-I00007,FC_DONGTAN,216,213,2025-07-28,Partial,3,2025-07-27 02:00:00
PO000255,001,2025-07-21,V001,ERP-I00008,MFC_GANGNAM,198,191,2025-07-28,Closed,7,2025-07-27 02:00:00
PO000280,001,2025-07-21,V001,ERP-I00008,FC_INCHEON,210,199,2025-07-28,Partial,11,2025-07-27 02:00:00
PO000293,001,2025-07-21,V001,ERP-I00009,MFC_GANGNAM,216,206,2025-07-28,Closed,10,2025-07-28 02:00:00
PO000329,001,2025-07-21,V002,ERP-I00010,MFC_GANGNAM,162,145,2025-07-31,Closed,17,2025-08-04 02:00:00
PO000342,001,2025-07-21,V002,ERP-I00010,FC_DONGTAN,354,344,2025-07-31,Partial,10,2025-08-05 02:00:00
PO000439,001,2025-07-21,V003,ERP-I00013,MFC_GANGNAM,96,91,2025-07-29,Closed,5,2025-07-28 02:00:00
PO000592,001,2025-07-21,V007,ERP-I00017,FC_DONGTAN,240,202,2025-09-01,Partial,38,2025-09-15 02:00:00
PO000677,001,2025-07-21,V003,ERP-I00019,FC_INCHEON,108,108,2025-07-29,Closed,0,2025-07-30 02:00:00
PO000739,001,2025-07-21,V005,ERP-I00021,FC_DONGTAN,222,212,2025-07-27,Partial,10,2025-07-28 02:00:00
PO000751,001,2025-07-21,V005,ERP-I00021,FC_INCHEON,186,176,2025-07-27,Closed,10,2025-07-28 02:00:00
PO000835,001,2025-07-21,V004,ERP-I00024,MFC_GANGNAM,120,95,2025-08-02,Closed,25,2025-08-05 02:00:00
PO000871,001,2025-07-21,V004,ERP-I00025,MFC_GANGNAM,96,74,2025-08-02,Partial,22,2025-08-07 02:00:00
PO000945,001,2025-07-21,V004,ERP-I00027,MFC_GANGNAM,174,167,2025-08-02,Partial,7,2025-08-10 02:00:00
PO000955,001,2025-07-21,V004,ERP-I00027,FC_DONGTAN,318,286,2025-08-02,Partial,32,2025-08-02 02:00:00
PO000991,001,2025-07-21,V004,ERP-I00028,FC_DONGTAN,276,250,2025-08-02,Closed,26,2025-08-02 02:00:00
PO001029,001,2025-07-21,V005,ERP-I00029,FC_DONGTAN,114,112,2025-07-27,Closed,2,2025-08-08 02:00:00
PO001042,001,2025-07-21,V005,ERP-I00029,FC_INCHEON,78,77,2025-07-27,Closed,1,2025-07-27 02:00:00
PO001172,001,2025-07-21,V009,ERP-I00033,FC_DONGTAN,72,69,2025-08-14,Closed,3,2025-08-24 02:00:00
PO001204,001,2025-07-21,V008,ERP-I00034,FC_DONGTAN,240,213,2025-08-25,Closed,27,2025-09-05 02:00:00
PO001310,001,2025-07-21,V009,ERP-I00037,FC_DONGTAN,126,122,2025-08-14,Closed,4,2025-08-20 02:00:00
PO001323,001,2025-07-21,V009,ERP-I00037,FC_INCHEON,84,81,2025-08-14,Partial,3,2025-08-16 02:00:00
PO001384,001,2025-07-21,V005,ERP-I00039,FC_DONGTAN,150,146,2025-07-27,Closed,4,2025-07-29 02:00:00
PO001396,001,2025-07-21,V005,ERP-I00039,FC_INCHEON,78,77,2025-07-27,Closed,1,2025-07-28 02:00:00
PO001409,001,2025-07-21,V005,ERP-I00040,MFC_GANGNAM,48,45,2025-07-27,Partial,3,2025-07-28 02:00:00
PO001421,001,2025-07-21,V005,ERP-I00040,FC_DONGTAN,72,71,2025-07-27,Closed,1,2025-07-28 02:00:00
PO001431,001,2025-07-21,V005,ERP-I00040,FC_INCHEON,48,45,2025-07-27,Closed,3,2025-07-29 02:00:00
PO000045,001,2025-07-22,V002,ERP-I00002,MFC_GANGNAM,120,104,2025-08-01,Partial,16,2025-08-06 02:00:00
PO000057,001,2025-07-22,V002,ERP-I00002,FC_DONGTAN,144,135,2025-08-01,Closed,9,2025-08-04 02:00:00
PO000104,001,2025-07-22,V002,ERP-I00003,FC_INCHEON,174,140,2025-08-01,Closed,34,2025-08-03 02:00:00
PO000162,001,2025-07-22,V001,ERP-I00005,FC_DONGTAN,348,345,2025-07-29,Closed,3,2025-07-29 02:00:00
PO000184,001,2025-07-22,V002,ERP-I00006,MFC_GANGNAM,210,204,2025-08-01,Closed,6,2025-08-10 02:00:00
PO000220,001,2025-07-22,V001,ERP-I00007,MFC_GANGNAM,168,167,2025-07-29,Closed,1,2025-07-31 02:00:00
PO000306,001,2025-07-22,V001,ERP-I00009,FC_DONGTAN,336,320,2025-07-29,Closed,16,2025-07-30 02:00:00
PO000318,001,2025-07-22,V001,ERP-I00009,FC_INCHEON,240,240,2025-07-29,Closed,0,2025-07-31 02:00:00
PO000426,001,2025-07-22,V007,ERP-I00012,FC_INCHEON,216,131,2025-09-02,Closed,85,2025-09-17 02:00:00
PO000452,001,2025-07-22,V003,ERP-I00013,FC_DONGTAN,150,142,2025-07-30,Closed,8,2025-08-01 02:00:00
PO000465,001,2025-07-22,V003,ERP-I00013,FC_INCHEON,114,108,2025-07-30,Closed,6,2025-08-06 02:00:00
PO000477,001,2025-07-22,V007,ERP-I00014,MFC_GANGNAM,72,41,2025-09-02,Partial,31,2025-09-07 02:00:00
PO000512,001,2025-07-22,V007,ERP-I00015,MFC_GANGNAM,192,154,2025-09-02,Partial,38,2025-09-14 02:00:00
PO000524,001,2025-07-22,V007,ERP-I00015,FC_DONGTAN,372,304,2025-09-02,Partial,68,2025-09-24 02:00:00
PO000544,001,2025-07-22,V007,ERP-I00016,MFC_GANGNAM,72,42,2025-09-02,Partial,30,2025-09-23 02:00:00
PO000557,001,2025-07-22,V007,ERP-I00016,FC_DONGTAN,96,74,2025-09-02,Closed,22,2025-09-30 02:00:00
PO000580,001,2025-07-22,V007,ERP-I00017,MFC_GANGNAM,120,101,2025-09-02,Partial,19,2025-09-26 02:00:00
PO000602,001,2025-07-22,V007,ERP-I00017,FC_INCHEON,144,119,2025-09-02,Closed,25,2025-09-14 02:00:00
PO000653,001,2025-07-22,V003,ERP-I00019,MFC_GANGNAM,120,115,2025-07-30,Closed,5,2025-07-31 02:00:00
PO000690,001,2025-07-22,V003,ERP-I00020,MFC_GANGNAM,96,94,2025-07-30,Closed,2,2025-08-01 02:00:00
PO000714,001,2025-07-22,V003,ERP-I00020,FC_INCHEON,120,118,2025-07-30,Partial,2,2025-07-29 02:00:00
PO000727,001,2025-07-22,V005,ERP-I00021,MFC_GANGNAM,144,141,2025-07-28,Closed,3,2025-07-28 02:00:00
PO000777,001,2025-07-22,V004,ERP-I00022,FC_DONGTAN,192,179,2025-08-03,Closed,13,2025-08-11 02:00:00
PO000801,001,2025-07-22,V004,ERP-I00023,MFC_GANGNAM,126,106,2025-08-03,Partial,20,2025-08-05 02:00:00
PO000812,001,2025-07-22,V004,ERP-I00023,FC_DONGTAN,264,237,2025-08-03,Closed,27,2025-08-03 02:00:00
PO000847,001,2025-07-22,V004,ERP-I00024,FC_DONGTAN,228,188,2025-08-03,Closed,40,2025-08-06 02:00:00
PO000859,001,2025-07-22,V004,ERP-I00024,FC_INCHEON,120,97,2025-08-03,Closed,23,2025-08-04 02:00:00
PO000882,001,2025-07-22,V004,ERP-I00025,FC_DONGTAN,144,128,2025-08-03,Partial,16,2025-08-09 02:00:00
PO000895,001,2025-07-22,V004,ERP-I00025,FC_INCHEON,96,75,2025-08-03,Closed,21,2025-08-02 02:00:00
PO000967,001,2025-07-22,V004,ERP-I00027,FC_INCHEON,162,136,2025-08-03,Closed,26,2025-08-06 02:00:00
PO000979,001,2025-07-22,V004,ERP-I00028,MFC_GANGNAM,132,0,2025-08-03,Cancelled,132,2025-07-23 00:00:00
PO001004,001,2025-07-22,V004,ERP-I00028,FC_INCHEON,180,145,2025-08-03,Closed,35,2025-08-05 02:00:00
PO001016,001,2025-07-22,V005,ERP-I00029,MFC_GANGNAM,72,69,2025-07-28,Closed,3,2025-07-27 02:00:00
PO001067,001,2025-07-22,V004,ERP-I00030,FC_DONGTAN,96,80,2025-08-03,Partial,16,2025-08-14 02:00:00
PO001080,001,2025-07-22,V004,ERP-I00030,FC_INCHEON,72,66,2025-08-03,Closed,6,2025-08-02 02:00:00
PO001093,001,2025-07-22,V005,ERP-I00031,MFC_GANGNAM,144,137,2025-07-28,Partial,7,2025-07-30 02:00:00
PO001148,001,2025-07-22,V008,ERP-I00032,FC_INCHEON,156,148,2025-08-26,Closed,8,2025-08-30 02:00:00
PO001160,001,2025-07-22,V009,ERP-I00033,MFC_GANGNAM,36,36,2025-08-15,Closed,0,2025-08-25 02:00:00
PO001192,001,2025-07-22,V008,ERP-I00034,MFC_GANGNAM,144,113,2025-08-26,Closed,31,2025-09-07 02:00:00
PO001214,001,2025-07-22,V008,ERP-I00034,FC_INCHEON,168,135,2025-08-26,Partial,33,2025-08-28 02:00:00
PO001251,001,2025-07-22,V009,ERP-I00035,FC_INCHEON,48,45,2025-08-15,Closed,3,2025-08-28 02:00:00
PO001264,001,2025-07-22,V009,ERP-I00036,MFC_GANGNAM,48,48,2025-08-15,Closed,0,2025-08-13 02:00:00
PO001276,001,2025-07-22,V009,ERP-I00036,FC_DONGTAN,84,83,2025-08-15,Closed,1,2025-08-21 02:00:00
PO001300,001,2025-07-22,V009,ERP-I00037,MFC_GANGNAM,60,56,2025-08-15,Closed,4,2025-08-21 02:00:00
PO001335,001,2025-07-22,V009,ERP-I00038,MFC_GANGNAM,42,40,2025-08-15,Closed,2,2025-08-29 02:00:00
PO001347,001,2025-07-22,V009,ERP-I00038,FC_DONGTAN,72,69,2025-08-15,Closed,3,2025-08-25 02:00:00
PO001359,001,2025-07-22,V009,ERP-I00038,FC_INCHEON,42,39,2025-08-15,Closed,3,2025-08-20 02:00:00
PO000008,001,2025-07-23,V006,ERP-I00001,MFC_GANGNAM,66,64,2025-08-20,Closed,2,2025-08-27 02:00:00
PO000032,001,2025-07-23,V006,ERP-I00001,FC_INCHEON,78,69,2025-08-20,Partial,9,2025-08-20 02:00:00
PO000068,001,2025-07-23,V002,ERP-I00002,FC_INCHEON,120,102,2025-08-02,Closed,18,2025-08-09 02:00:00
PO000080,001,2025-07-23,V002,ERP-I00003,MFC_GANGNAM,156,124,2025-08-02,Closed,32,2025-08-02 02:00:00
PO000128,001,2025-07-23,V006,ERP-I00004,FC_DONGTAN,312,302,2025-08-20,Closed,10,2025-08-30 02:00:00
PO000244,001,2025-07-23,V001,ERP-I00007,FC_INCHEON,168,168,2025-07-30,Partial,0,2025-07-30 02:00:00
