snapshot_datetime,center_id,wms_sku_code,on_hand_qty,reserved_qty,damaged_qty,quality_hold_qty,available_qty,stockout_flag
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00014,13,0,0,0,13,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00015,166,1,1,1,163,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00016,0,0,0,0,0,1
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00017,152,3,0,1,148,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00018,461,24,6,10,421,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00019,318,12,4,3,299,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00020,336,18,1,8,309,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00021,280,16,0,1,263,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00022,281,4,0,6,271,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00023,294,22,0,4,268,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00024,164,6,0,2,156,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00025,70,1,0,0,69,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00026,237,9,2,2,224,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00027,219,15,0,2,202,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00028,103,6,1,0,96,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00029,260,6,1,4,249,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00030,175,11,0,4,160,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00031,394,15,0,7,372,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00032,215,10,0,3,202,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00033,58,4,0,1,53,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00034,182,14,1,4,163,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00035,149,4,1,3,141,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00036,152,8,0,0,144,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00037,144,5,1,2,136,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00038,147,4,0,1,142,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00039,271,15,3,1,252,0
2025-09-29 08:00:00,FC_DONGTAN,WMS-L00040,69,2,0,1,66,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00001,69,4,0,1,64,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00002,219,15,1,3,200,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00003,95,3,1,0,91,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00004,55,3,0,0,52,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00005,379,6,2,4,367,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00006,188,11,2,3,172,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00007,581,24,2,12,543,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00008,553,19,4,2,528,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00009,550,11,6,7,526,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00010,279,13,1,5,260,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00011,77,0,0,1,76,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00012,123,2,0,1,120,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00013,379,18,0,2,359,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00014,0,0,0,0,0,1
2025-09-29 08:00:00,FC_INCHEON,WMS-L00015,110,2,0,1,107,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00016,42,1,0,0,41,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00017,38,1,0,0,37,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00018,217,5,1,2,209,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00019,273,5,2,6,260,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00020,209,5,2,4,198,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00021,549,12,0,10,527,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00022,293,21,3,1,268,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00023,30,0,0,0,30,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00024,117,6,0,2,109,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00025,99,4,0,1,94,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00026,229,10,2,1,216,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00027,33,1,0,0,32,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00028,224,16,1,0,207,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00029,192,3,0,1,188,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00030,137,3,1,0,133,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00031,309,9,3,0,297,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00032,55,3,0,1,51,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00033,99,4,0,2,93,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00034,179,10,0,0,169,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00035,177,2,2,4,169,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00036,101,3,1,1,96,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00037,84,6,0,0,78,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00038,25,1,0,0,24,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00039,112,6,1,0,105,0
2025-09-29 08:00:00,FC_INCHEON,WMS-L00040,137,1,0,2,134,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00001,91,2,0,1,88,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00002,392,20,3,5,364,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00003,107,7,0,2,98,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00004,71,2,0,0,69,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00005,368,19,1,0,348,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00006,45,3,0,0,42,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00007,522,40,1,5,476,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00008,310,4,3,7,296,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00009,670,19,6,14,631,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00010,204,14,1,4,185,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00011,140,10,0,2,128,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00012,118,2,0,2,114,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00013,267,18,0,4,245,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00014,0,0,0,0,0,1
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00015,3,0,0,0,3,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00016,29,0,0,0,29,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00017,117,6,0,0,111,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00018,295,10,0,2,283,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00019,247,12,2,5,228,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00020,222,9,0,4,209,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00021,379,25,0,6,348,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00022,49,2,0,1,46,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00023,14,0,0,0,14,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00024,1,0,0,0,1,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00025,186,5,1,4,176,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00026,272,6,0,4,262,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00027,59,2,0,1,56,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00028,39,2,0,0,37,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00029,169,9,1,0,159,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00030,0,0,0,0,0,1
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00031,239,5,2,2,230,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00032,0,0,0,0,0,1
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00033,45,1,0,0,44,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00034,32,0,0,0,32,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00035,240,14,1,2,223,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00036,59,3,0,0,56,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00037,84,1,0,0,83,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00038,42,1,0,0,41,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00039,163,9,2,2,150,0
2025-09-29 08:00:00,MFC_GANGNAM,WMS-L00040,177,11,0,3,163,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00001,141,3,1,2,135,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00002,102,7,1,0,94,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00003,170,6,0,1,163,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00004,238,14,2,0,222,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00005,206,5,1,3,197,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00006,174,8,1,3,162,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00007,481,20,6,2,453,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00008,504,28,5,2,469,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00009,1066,43,3,25,995,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00010,300,20,3,0,277,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00011,101,2,0,0,99,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00012,83,6,0,1,76,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00013,319,15,3,4,297,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00014,0,0,0,0,0,1
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00015,107,7,0,0,100,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00016,55,3,0,0,52,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00017,122,2,0,3,117,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00018,426,8,3,4,411,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00019,280,16,2,3,259,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00020,312,14,1,3,294,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00021,235,8,1,0,226,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00022,397,23,5,9,360,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00023,257,12,2,2,241,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00024,285,5,2,3,275,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00025,185,2,1,4,178,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00026,200,12,2,2,184,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00027,396,4,1,8,383,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00028,292,9,0,6,277,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00029,235,13,1,4,217,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00030,254,6,1,0,247,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00031,357,6,3,8,340,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00032,166,13,0,1,152,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00033,54,3,0,1,50,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00034,360,14,1,3,342,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00035,142,9,1,1,131,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00036,134,3,1,1,129,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00037,116,7,0,1,108,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00038,136,10,0,1,125,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00039,309,17,2,3,287,0
2025-10-06 08:00:00,FC_DONGTAN,WMS-L00040,62,1,0,0,61,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00001,54,0,0,0,54,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00002,209,15,1,0,193,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00003,221,6,0,5,210,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00004,82,4,0,0,78,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00005,342,26,5,3,308,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00006,128,1,1,1,125,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00007,556,24,8,12,512,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00008,516,24,4,7,481,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00009,517,5,0,9,503,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00010,306,14,2,4,286,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00011,68,4,0,1,63,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00012,101,4,0,1,96,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00013,352,6,3,2,341,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00014,0,0,0,0,0,1
2025-10-06 08:00:00,FC_INCHEON,WMS-L00015,53,2,0,0,51,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00016,31,0,0,0,31,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00017,13,0,0,0,13,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00018,197,2,2,1,192,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00019,259,16,1,5,237,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00020,195,13,0,2,180,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00021,518,35,3,11,469,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00022,283,21,2,3,257,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00023,135,5,1,2,127,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00024,145,7,0,1,137,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00025,90,3,0,1,86,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00026,210,9,0,5,196,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00027,151,5,1,1,144,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00028,195,13,1,1,180,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00029,176,2,2,1,171,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00030,167,6,1,2,158,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00031,279,11,1,1,266,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00032,168,4,0,1,163,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00033,93,4,0,0,89,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00034,158,11,1,3,143,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00035,175,4,1,4,166,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00036,89,1,1,1,86,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00037,71,4,0,0,67,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00038,22,1,0,0,21,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00039,92,1,0,1,90,0
2025-10-06 08:00:00,FC_INCHEON,WMS-L00040,122,3,1,0,118,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00001,79,3,0,0,76,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00002,382,19,1,5,357,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00003,77,0,0,1,76,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00004,45,1,0,0,44,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00005,340,7,4,8,321,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00006,125,1,1,1,122,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00007,497,31,6,7,453,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00008,273,6,1,5,261,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00009,628,9,8,10,601,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00010,273,9,2,1,261,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00011,136,4,1,3,128,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00012,89,3,1,1,84,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00013,247,16,1,5,225,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00014,30,1,0,0,29,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00015,107,6,1,1,99,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00016,17,0,0,0,17,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00017,150,7,0,0,143,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00018,282,19,0,5,258,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00019,237,3,2,0,232,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00020,208,4,0,3,201,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00021,349,18,4,4,323,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00022,112,8,1,1,102,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00023,0,0,0,0,0,1
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00024,0,0,0,0,0,1
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00025,175,8,1,3,163,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00026,258,13,0,1,244,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00027,162,8,0,1,153,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00028,164,9,2,0,153,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00029,160,2,0,2,156,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00030,44,0,0,0,44,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00031,216,17,3,4,192,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00032,55,0,0,0,55,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00033,38,1,0,0,37,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00034,14,0,0,0,14,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00035,236,2,2,4,228,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00036,53,1,0,0,52,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00037,75,4,0,1,70,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00038,35,1,0,0,34,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00039,152,5,1,2,144,0
2025-10-06 08:00:00,MFC_GANGNAM,WMS-L00040,165,9,1,3,152,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00001,113,2,1,2,108,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00002,76,2,1,0,73,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00003,192,8,1,2,181,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00004,184,8,1,0,175,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00005,147,5,1,1,140,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00006,97,6,0,1,90,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00007,439,6,3,2,428,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00008,436,5,4,6,421,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00009,1003,30,8,15,950,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00010,244,5,1,2,236,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00011,87,6,0,0,81,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00012,72,2,0,0,70,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00013,298,8,2,1,287,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00014,12,0,0,0,12,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00015,57,4,0,0,53,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00016,114,3,0,0,111,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00017,76,4,0,0,72,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00018,396,12,3,1,380,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00019,246,5,2,4,235,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00020,283,7,3,6,267,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00021,178,7,0,0,171,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00022,369,26,4,5,334,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00023,204,15,1,4,184,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00024,250,12,1,0,237,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00025,168,1,1,3,163,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00026,169,8,1,1,159,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00027,334,20,1,2,311,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00028,251,17,3,1,230,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00029,219,13,2,1,203,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00030,233,5,2,4,222,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00031,343,7,3,5,328,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00032,124,5,1,2,116,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00033,76,1,1,1,73,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00034,321,21,0,4,296,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00035,134,4,0,0,130,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00036,194,5,1,0,188,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00037,209,14,1,4,190,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00038,131,4,1,0,126,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00039,298,8,1,4,285,0
2025-10-13 08:00:00,FC_DONGTAN,WMS-L00040,49,2,0,1,46,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00001,41,0,0,0,41,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00002,192,5,1,3,183,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00003,194,3,0,4,187,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00004,50,1,0,0,49,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00005,310,4,2,3,301,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00006,94,5,1,1,87,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00007,508,16,7,4,481,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00008,465,33,0,1,431,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00009,452,17,3,8,424,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00010,254,7,0,4,243,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00011,60,2,0,1,57,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00012,146,4,1,0,141,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00013,337,12,1,2,322,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00014,0,0,0,0,0,1
2025-10-13 08:00:00,FC_INCHEON,WMS-L00015,18,1,0,0,17,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00016,18,0,0,0,18,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00017,0,0,0,0,0,1
2025-10-13 08:00:00,FC_INCHEON,WMS-L00018,179,10,1,0,168,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00019,230,8,1,1,220,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00020,179,5,2,0,172,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00021,497,5,3,8,481,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00022,256,6,2,2,246,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00023,99,6,0,1,92,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00024,116,1,0,2,113,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00025,77,3,0,0,74,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00026,192,4,1,0,187,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00027,119,9,1,2,107,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00028,168,3,2,1,162,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00029,162,12,1,1,148,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00030,173,7,1,0,165,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00031,254,6,0,1,247,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00032,135,7,0,1,127,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00033,123,7,0,0,116,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00034,127,9,1,2,115,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00035,170,6,1,0,163,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00036,80,4,0,0,76,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00037,60,1,0,0,59,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00038,61,1,0,0,60,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00039,76,3,0,0,73,0
2025-10-13 08:00:00,FC_INCHEON,WMS-L00040,113,7,0,2,104,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00001,73,2,0,0,71,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00002,369,18,4,6,341,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00003,55,1,0,0,54,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00004,11,0,0,0,11,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00005,310,4,3,4,299,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00006,101,4,0,1,96,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00007,478,9,7,9,453,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00008,232,5,3,5,219,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00009,592,26,6,9,551,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00010,244,3,2,3,236,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00011,125,3,1,0,121,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00012,69,4,0,0,65,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00013,234,14,1,1,218,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00014,22,1,0,0,21,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00015,75,1,0,0,74,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00016,65,4,0,0,61,0
2025-10-13 08:00:00,MFC_GANGNAM,WMS-L00017,136,2,1,2,131,0
